Source,Target
1911.06472,1902.10186
1911.06472,1703.07771
1911.06957,2001.00132
1911.06957,1812.09430
1911.06957,2009.05197
1911.09287,1806.08734
1911.09287,1807.01251
1911.09287,1712.02779
1911.09287,2007.03244
1911.09287,2006.04950
1911.09287,1802.03494
1911.09287,2002.03080
1911.09287,2006.11431
1911.09287,1706.06083
1911.09287,2002.12416
1911.09287,2002.04997
1911.09287,1911.09292
1911.09287,2003.13652
1911.09287,2003.01826
1911.09287,1906.08988
1911.09471,1912.01592
1911.07571,2006.09113
1911.07571,1909.06238
1911.09738,1805.11604
1911.09738,1906.07155
1911.09738,1809.00846
1911.09738,1903.03793
1911.09738,1911.13173
1911.09738,1902.08129
1911.09738,1806.10779
1911.08953,1905.12322
1911.08953,1911.04252
1911.08953,1907.10701
1911.09602,1909.08782
1911.09602,1909.08491
1911.09602,1901.08810
1911.09602,1906.00446
1911.09602,1812.09244
1911.09602,1905.11563
1911.09602,1904.03416
1911.09602,1811.08890
1911.09602,1904.03240
1911.09602,1807.03748
1911.09602,1907.04355
1911.09602,1902.08213
1911.09602,2006.13979
1911.09602,1904.07556
1911.09602,2006.02814
1911.09602,2005.08392
1911.09602,2006.02547
1911.09602,1811.03875
1911.07523,1909.01640
1911.08111,1905.03440
1911.08111,2003.07574
1911.08206,1901.03460
1911.08206,1908.10155
1911.08206,1801.04381
1911.06922,1910.00078
1911.06922,1901.10183
1911.06922,1911.07967
1911.06922,1806.01427
1911.06922,1801.07698
1911.06922,2008.11421
1911.06922,1908.06869
1911.05856,2004.01946
1911.05856,2003.05425
1911.05856,1810.00826
1911.05856,1905.02876
1911.05856,2001.10472
1911.05856,2004.02658
1911.07375,2006.06040
1911.07375,2006.00743
1911.07375,1907.05444
1911.07375,1803.06521
1911.09157,2007.05170
1911.09157,2005.03557
1911.09157,2006.14364
1911.09157,2009.08142
1911.09157,2002.01268
1911.09365,1910.04999
1911.07954,1812.00332
1911.07954,1806.09055
1911.07954,2009.02381
1911.07954,1807.11626
1911.07954,1905.12107
1911.07954,1905.02244
1911.07954,1801.06724
1911.07954,1902.11128
1911.07954,1905.11946
1911.08538,1808.06670
1911.08538,1908.05081
1911.08538,1810.00826
1911.08538,2004.00216
1911.08538,2006.05722
1911.08538,1908.00187
1911.07537,1903.04488
1911.07537,1902.06156
1911.07537,1903.03936
1911.07537,1907.12205
1911.07537,1912.09528
1911.07537,1805.10032
1911.07460,1806.00572
1911.07460,1905.10290
1911.05496,2007.08663
1911.05496,1810.02244
1911.05496,1903.11835
1911.08265,2003.11881
1911.08265,2006.03662
1911.08265,1910.05266
1911.08265,2002.10433
1911.08265,2006.15085
1911.08265,2002.02836
1911.08265,2002.08329
1911.08265,2007.03750
1911.08265,2006.08767
1911.08265,2002.02693
1911.08265,2009.03836
1911.08265,2007.01623
1911.08265,2008.10066
1911.08265,2007.03158
1911.08265,2005.01800
1911.08265,2006.11911
1911.08265,2007.01542
1911.08265,2002.12928
1911.08265,1806.05780
1911.08265,2004.04136
1911.08265,1912.09996
1911.08265,2006.16712
1911.08265,1912.01217
1911.08265,2005.13601
1911.08265,2009.06858
1911.08265,2002.11963
1911.08265,1811.04551
1911.08265,2006.07430
1911.08265,2004.07155
1911.08265,2008.05598
1911.08265,2003.03600
1911.08265,2003.12353
1911.08265,2009.09842
1911.08265,2007.05196
1911.08265,2003.13350
1911.08265,2006.08659
1911.08265,2007.05929
1911.08265,2008.03229
1911.08265,2005.06247
1911.08265,2002.06177
1911.08265,2007.13544
1911.08265,2004.14646
1911.08265,2009.04374
1911.08265,1906.02736
1911.08265,2009.05359
1911.08265,2009.00433
1911.08265,2006.07549
1911.08265,2006.12999
1911.08265,2009.07200
1911.08265,2007.07170
1911.08265,2006.12682
1911.08265,2003.00370
1911.08265,2007.00708
1911.08265,2006.01107
1911.08265,2007.03328
1911.08265,1912.01603
1911.08265,2003.08165
1911.08265,2007.14075
1911.08265,1912.01513
1911.08265,1906.05243
1911.08265,1909.11583
1911.08265,2002.00497
1911.08265,2006.00900
1911.08265,2007.12509
1911.08265,2007.13363
1911.08265,2005.06800
1911.08265,2006.04120
1911.08265,2003.06066
1911.08265,2006.07217
1911.08265,1912.10944
1911.08265,2003.13741
1911.08265,2006.08785
1911.08265,2002.03240
1911.08265,2008.12095
1911.08265,1911.10601
1911.08265,2002.12399
1911.08265,2005.07870
1911.08265,2006.04182
1911.08265,2006.12156
1911.08265,2006.03750
1911.08265,2009.08922
1911.08265,2007.02418
1911.08265,1903.00374
1911.07984,1911.08736
1911.07984,1906.06565
1911.07984,1909.13433
1911.07984,1911.08748
1911.07984,1810.00825
1911.07984,2004.07399
1911.07984,1901.00409
1911.07984,1901.06082
1911.07984,2005.09027
1911.06904,2002.00423
1911.06904,1911.12073
1911.06904,1905.10006
1911.06904,2002.05867
1911.06904,1904.03241
1911.06904,2004.03573
1911.08817,2006.04508
1911.09458,2004.01141
1911.06256,1908.00598
1911.06256,1901.02731
1911.06256,1811.03402
1911.07107,1711.07183
1911.07107,1810.03806
1911.07107,1902.10755
1911.07107,1907.10823
1911.07107,1912.06971
1911.07107,1904.12659
1911.07107,1909.06500
1911.07107,1804.07453
1911.07107,1809.07016
1911.07107,1801.02610
1911.07107,1908.07214
1911.05920,1908.03265
1911.05920,1906.07155
1911.05920,1905.09646
1911.05920,1711.05101
1911.05920,1801.04381
1911.05920,1806.10779
1911.05920,1803.01814
1911.09194,1709.01620
1911.09194,1812.01628
1911.09194,1806.11532
1911.09194,2001.10161
1911.09194,1905.01969
1911.09194,1903.03094
1911.09194,1810.03611
1911.08928,1904.10824
1911.08717,1902.10245
1911.08717,1904.03626
1911.08717,1909.06708
1911.08717,1905.02450
1911.08717,1902.02192
1911.08717,2009.10625
1911.08717,2007.08772
1911.08717,1902.03249
1911.08717,1905.09263
1911.08717,2004.10454
1911.07630,1509.02971
1911.08434,2001.09501
1911.08434,2006.14215
1911.08434,2002.09809
1911.06992,1902.04043
1911.06992,1706.02275
1911.06992,1903.05561
1911.06992,1612.00410
1911.06992,1810.11187
1911.06992,1901.10902
1911.06992,1903.05168
1911.06992,1902.01554
1911.06992,2008.09369
1911.06992,1810.00821
1911.06311,1905.10688
1911.06311,1905.04616
1911.09723,1807.05511
1911.09723,2009.06489
1911.09723,1807.11626
1911.09723,2002.11794
1911.09723,2009.08576
1911.09723,2005.03454
1911.09723,2006.07360
1911.09723,1905.11946
1911.09723,1709.01507
1911.09723,2004.04729
1911.09723,2004.12186
1911.09723,1806.09055
1911.09723,2002.03231
1911.09723,1802.01548
1911.09723,1911.11134
1911.09723,1901.05350
1911.09723,1801.04381
1911.09723,1812.03443
1911.09723,2009.11839
1911.09723,2006.09081
1911.09723,2006.10901
1911.09723,2007.06559
1911.09723,1802.03494
1911.09723,1903.05895
1911.09723,2008.02454
1911.09723,1710.09282
1911.05698,1903.08652
1911.05698,1910.06792
1911.05698,2004.05318
1911.08870,1911.08888
1911.08870,1811.02050
1911.08870,2004.01283
1911.08870,1911.08876
1911.09334,2008.04504
1911.09334,1902.09969
1911.09334,1805.08191
1911.09334,1805.10973
1911.06998,1908.08628
1911.06998,1908.09101
1911.06998,1908.01323
1911.06998,1801.04381
1911.06998,1903.10683
1911.06998,1911.07034
1911.06998,2008.00267
1911.06998,1805.04635
1911.06998,1911.01664
1911.09728,2008.12579
1911.09728,1901.02860
1911.06978,1910.02029
1911.06978,1912.04461
1911.06978,2009.01449
1911.06978,2007.07218
1911.06978,2003.06404
1911.06978,2007.03877
1911.06978,2003.02425
1911.08040,1805.12152
1911.08040,2006.05646
1911.08040,2007.08745
1911.08040,1708.06733
1911.08040,2007.12070
1911.08040,1706.06083
1911.08040,2007.10760
1911.08040,1902.07906
1911.08040,1705.07204
1911.07453,1912.05731
1911.07304,2006.04761
1911.07304,1811.03804
1911.07304,1810.02054
1911.07304,1806.07572
1911.07304,1805.00915
1911.09322,1906.04887
1911.09322,1806.09055
1911.09322,1812.00332
1911.09322,1807.11626
1911.09322,1812.03443
1911.09322,1905.11946
