Source,Target
1901.08362,1807.09940
1901.08362,1908.08297
1901.08362,1801.04381
1901.08362,1907.06781
1901.08362,1903.12476
1901.08394,1907.11394
1901.08394,1905.09716
1901.08394,1912.07420
1901.08394,1811.00648
1901.08394,1904.04516
1901.08394,1907.11066
1901.08394,2002.06583
1901.08394,2004.05151
1901.08394,1907.01342
1901.08394,1912.03673
1901.06765,2007.14808
1901.06765,1911.11999
1901.06110,2004.03145
1902.00183,1908.09357
1902.00183,2002.05120
1902.00183,2006.01782
1902.00183,1902.01119
1902.00183,2006.04037
1902.00183,1906.01770
1902.00183,1910.13395
1902.00183,2005.04379
1902.00183,2002.09505
1902.00183,1911.00061
1902.00183,1910.00211
1902.00183,2008.02372
1902.00183,2006.03713
1902.00183,1909.07440
1902.00183,2009.07346
1902.00183,1910.02078
1902.00183,1911.09827
1902.00183,1911.08068
1902.00183,1909.12830
1902.00183,1909.02291
1901.06405,1711.06077
1901.06077,1901.02514
1901.06077,2004.11934
1901.06077,2007.11985
1901.06077,1911.01325
1901.06077,1611.04488
1901.06077,1902.10214
1901.06077,2007.03074
1901.06077,2009.11829
1901.06077,1909.09020
1901.09546,1911.09040
1901.09546,2006.13016
1901.09546,1703.02952
1901.09546,2003.08365
1901.09546,1809.03428
1901.06033,1901.08991
1901.06033,2003.01972
1901.06033,1908.11853
1901.06033,1902.02992
1901.06033,1805.08498
1901.06033,1910.08917
1901.06033,1812.04314
1901.06033,2002.04881
1901.06033,1711.01558
1901.06033,2006.10254
1901.06033,1911.08411
1901.06033,1911.05076
1901.06033,1907.01662
1901.10435,1808.02536
1901.10435,2008.03014
1901.10435,2003.08767
1901.10435,2008.04999
1901.06965,1909.00958
1901.06965,1911.05954
1901.06965,1908.02065
1901.06965,2006.05722
1901.07329,2002.04267
1901.07329,2002.01768
1901.09531,1911.03183
1901.09531,2007.11621
1902.00040,2004.01697
1902.00040,2008.07207
1902.00040,2002.10433
1901.06834,1805.07820
1901.06834,1805.11090
1901.06834,1712.02779
1901.06834,1906.02439
1901.09615,1911.10134
1901.09615,2005.02552
1901.09615,1812.03982
1901.09615,1801.04381
1901.09615,2006.05066
1901.11212,1904.08784
1901.09018,2006.08910
1901.09018,2003.06898
1901.09018,1911.00617
1901.09018,2006.11274
1901.09018,2006.10814
1901.09018,2006.03465
1901.09018,1910.03016
1901.09018,2008.07737
1901.09018,1909.02506
