Source,Target
2008.03824,1902.10556
2008.03824,1812.01024
2008.03824,1908.04422
2008.03824,1905.00413
2008.03824,1911.12012
2008.03824,1906.01618
2008.03824,1812.03828
2008.03824,2003.08934
2008.08273,1906.08237
2008.08273,1904.04381
2008.08273,1901.02860
2008.08273,1902.08588
2008.08273,1904.06690
2008.08273,1811.00855
2008.08273,2002.04745
2008.08273,2002.00741
2008.07931,1811.11742
2008.07931,1908.11044
2008.07931,1904.05866
2008.07931,1901.04111
2008.07931,1812.01601
2008.03712,1902.05687
2008.03712,1802.05983
2008.03712,1912.01703
2008.08170,2006.10138
2008.08170,2006.07314
2008.08170,2006.02032
2008.08170,1810.02060
2008.08170,1905.07121
2008.08170,2007.06680
2008.08170,1905.12729
2008.08170,2002.09621
2008.08170,1809.06474
2008.08170,1907.01543
2008.08170,1902.08297
2008.08170,1905.10018
2008.08170,1810.03233
2008.08170,1909.13806
2008.08170,1812.08305
2008.08170,1906.00331
2008.08170,2002.05309
2008.08170,1912.11940
2008.08170,2006.09361
2008.08170,1902.06158
2008.08170,1910.06513
2008.08170,2001.07819
2008.08170,2001.03724
2008.08170,1811.10828
2008.08170,1806.00877
2008.08170,1910.12166
2008.08170,2007.12625
2008.08170,1912.02365
2008.08170,1907.13463
2008.08170,1907.03793
2008.08170,2002.02417
2008.04751,1812.01593
2008.04751,1911.00962
2008.04751,1907.11066
2008.04751,1908.09822
2008.04751,1911.10868
2008.04751,1908.01174
2008.04751,1905.12887
2008.04751,1912.12294
2008.04751,1911.02475
2008.04751,1907.03030
2008.04751,1907.11394
2008.04751,1904.08980
2008.04751,1805.06066
2008.04751,1912.02973
2008.04751,2007.06620
2008.04751,1912.11121
2008.03880,2001.03093
2008.03880,1905.06113
2008.03880,1903.11027
2008.03880,1901.01291
2008.03880,1907.03395
2008.04888,1809.11096
2008.06142,1911.00625
2008.06142,1912.01703
2008.06529,1905.02383
2008.06529,1905.09982
2008.06529,1812.06210
2008.06529,1908.09970
2008.06529,1911.11607
2008.06529,2001.05990
2008.06529,1812.00984
2008.06529,1905.12264
2008.06148,2008.05558
2008.06148,2008.12170
2008.08173,1908.09492
2008.08173,1903.11027
2008.08173,2001.05673
2008.08173,1902.06326
2008.08173,1903.01784
2008.08173,1909.03850
2008.08173,1907.03961
2008.07090,1811.02629
2008.07090,1902.09063
2008.07090,1908.03265
2008.07614,1509.02971
2008.05825,2002.02428
2008.05825,1802.05983
2008.05825,1905.07488
2008.05825,2002.09436
2008.05825,1907.04809
2008.05825,2002.07656
2008.05825,1912.02762
2008.05825,1803.05407
2008.07714,1905.03678
2008.07000,1908.09148
2008.07000,1610.02391
2008.07118,1907.01164
2008.07118,2002.02393
2008.07118,1906.03626
2008.07118,2008.07142
2008.07118,1903.07227
2008.07118,2008.07122
2008.07118,1904.08842
2008.07118,1803.05428
