Source,Target
2008.11917,1905.00292
2008.11917,2004.07570
2008.12904,1909.01955
2008.12328,2004.07941
2008.12328,2004.05993
2008.12328,1904.09117
2008.12328,1908.06351
2008.12328,1801.04264
2008.12328,2001.09189
2008.12328,1812.04960
2008.12328,1902.05872
2008.12328,2004.02072
2008.12328,2003.13228
2008.12328,2003.06780
2008.13024,1805.07509
2008.13024,1907.01826
2008.13024,1907.10830
2008.13024,2007.09278
2008.13024,2008.03834
2008.13024,1808.07371
2008.13024,2002.03219
2008.13024,1907.11922
2008.13024,1905.10346
2008.13024,1910.06809
2008.13024,1903.07291
2008.13024,1904.06807
2008.13024,1909.07083
2008.13024,1908.07269
2008.13024,1906.01314
2008.13024,1905.01164
2008.13024,1809.11096
2008.13024,1909.07877
2008.13024,2005.09816
2008.13024,1809.02983
2008.13024,1808.04859
2008.13024,1908.00999
2008.13024,1903.12296
2008.13024,1812.04948
2008.09872,2002.00585
2008.09872,1803.03635
2008.09872,1911.05034
2008.09872,1906.00091
2008.12335,2002.02450
2008.12335,1906.08237
2008.12335,1606.08415
2008.12335,2001.07526
2008.12335,1905.08743
2008.12613,1804.02477
2008.12613,1912.13430
2008.12613,2002.09030
2008.12613,1905.12941
2008.12613,1911.04523
2008.12613,1807.02322
2008.12613,1912.01703
2008.12613,1910.05865
2008.09922,2006.10092
2008.12958,1909.05948
2008.12624,1904.12901
2008.12624,1812.05905
2008.12624,1706.02275
2008.12624,1509.02971
2008.12624,1810.05687
2008.12624,1808.00177
2008.12624,1805.09501
2008.11434,2001.06826
2008.11434,2005.02818
2008.11434,1905.04161
2008.11434,2002.11300
2008.11434,2004.10447
2008.12813,2006.07107
2008.12813,1906.01195
2008.12813,1911.06962
2008.12813,1809.06309
2008.12813,1901.09590
2008.12813,1902.10197
2008.12813,2007.00849
2008.12813,1911.12543
2008.12813,2004.11198
2008.12813,1909.12223
2008.12813,1911.04910
2008.12813,1912.01703
2008.12813,1911.07470
2008.12813,2005.00545
2008.12813,2002.06757
2008.12813,1911.03082
2008.12813,1911.02168
2008.12603,2007.01837
2008.12603,2006.14699
2008.12603,1905.10708
2008.12603,2003.04151
2008.12603,1909.02710
2008.11007,1906.10742
2008.11945,1905.02244
2008.11945,1912.09344
2008.11945,1907.06119
2008.11945,2004.10934
2008.11945,1807.05511
2008.11945,1808.01244
2008.09149,1802.06132
2008.11009,1909.07830
2008.13109,1904.12200
2008.13109,1907.07008
2008.13109,1903.02740
2008.13109,1907.12303
2008.13109,1902.08128
2008.13109,2004.08790
2008.13109,1902.08994
2008.13109,1809.02983
2008.13109,1812.04103
2008.13109,1904.09120
2008.13109,1906.05360
2008.13109,1907.07000
2008.13109,1811.11212
2008.09164,1908.04710
2008.09164,1912.01703
2008.09164,2004.11085
2008.09164,2006.03659
2008.12686,1903.06631
2008.12686,1901.03407
2008.12686,1906.09003
2008.12686,1903.07424
2008.10349,1912.01668
2008.10349,2004.14541
2008.10349,2006.16411
2008.10349,2004.10898
2008.10831,1912.05846
2008.10831,2008.02569
2008.10831,2001.02501
2008.10831,1906.09756
2008.10831,2008.10843
2008.10831,2001.01469
2008.10831,1906.07155
2008.10831,1909.03625
2008.08579,2002.04688
2008.08579,1912.01703
2008.08579,2002.05638
2008.11846,1808.05377
2008.11846,1806.10282
2008.11853,1909.02077
2008.11853,1902.09063
2008.11853,1904.00625
2008.11853,2009.11169
2008.11853,1902.08716
2008.11853,1912.07354
2008.12534,1905.13194
2008.12534,1710.05053
2008.12534,1902.07197
2008.09685,2004.12919
2008.09685,1912.01703
2008.09685,1911.09560
2008.09685,1709.06560
2008.11514,1911.03723
2008.11514,1908.10489
2008.11514,1902.05396
2008.11514,2006.13322
2008.11514,1912.01703
2008.11514,1902.09383
2008.11906,2005.05842
2008.11906,2008.12515
2008.11906,1809.10283
2008.11906,1907.10029
2008.08445,1712.01887
2008.08445,1810.07766
2008.08445,1905.03960
